url,date_time,article_title
http://www.kompas.com/cekfakta/read/2024/06/18/140500682/-klarifikasi-angelina-jolie-bicara-genosida-srebrenica-bukan-konflik,"18/06/2024, 14:05 WIB","[KLARIFIKASI] Angelina Jolie Bicara Genosida Srebrenica, Bukan Konflik Israel-Palestina"
http://www.kompas.com/tren/read/2024/06/18/133000665/suasana-idul-adha-di-palestina-shalat-id-di-reruntuhan-dan-tanpa-hewan,"18/06/2024, 13:30 WIB","Suasana Idul Adha di Palestina, Shalat Id di Reruntuhan dan Tanpa Hewan Kurban"
https://video.kompas.com/watch/1523583/alasan-netanyahu-bubarkan-kabinet-perang-israel,"18/06/2024, 13:12 WIB",Alasan Netanyahu Bubarkan Kabinet Perang Israel
https://video.kompas.com/watch/1523566/negosiator-israel-puluhan-sandera-yang-ditahan-di-gaza-masih-hidup,"18/06/2024, 12:50 WIB",Negosiator Israel: Puluhan Sandera yang Ditahan di Gaza Masih Hidup
https://video.kompas.com/watch/1523228/israel-bakar-pintu-penyeberangan-rafah-putus-jalur-gaza-dari-dunia-luar,"18/06/2024, 11:07 WIB","Israel Bakar Pintu Penyeberangan Rafah, Putus Jalur Gaza dari Dunia Luar"
https://video.kompas.com/watch/1522851/netanyahu-bubarkan-kabinet-perang-israel-apa-alasan-dan-dampaknya,"18/06/2024, 07:15 WIB","Netanyahu Bubarkan Kabinet Perang Israel, Apa Alasan dan Dampaknya?"
http://www.kompas.com/tren/read/2024/06/17/213000465/kesaksian-warga-palestina-rayakan-idul-adha-di-tengah-perang-jadi-hari,"17/06/2024, 21:30 WIB","Kesaksian Warga Palestina Rayakan Idul Adha di Tengah Perang, Jadi Hari Paling Menyedihkan"
https://video.kompas.com/watch/1522554/warga-palestina-tak-ada-daging-kurban-tak-ada-pakaian-baru-di-idul-adha-shorts,"17/06/2024, 19:55 WIB","Warga Palestina: Tak Ada Daging Kurban, Tak Ada Pakaian Baru di Idul Adha #Shorts"
https://video.kompas.com/watch/1522225/israel-gunakan-dermaga-buatan-as-untuk-serang-gaza-pbb-kaji-penghentian-distribusi-bantuan,"17/06/2024, 17:32 WIB","Israel Gunakan Dermaga Buatan AS untuk Serang Gaza, PBB Kaji Penghentian Distribusi Bantuan"
https://video.kompas.com/watch/1521659/pengungsi-palestina-kami-tidak-punya-apa-apa-saat-idul-adha,"17/06/2024, 13:29 WIB",Pengungsi Palestina: Kami Tidak Punya Apa-apa Saat Idul Adha
https://video.kompas.com/watch/1521382/internal-israel-ribut-jeda-taktis-militer-di-gaza-untuk-pengiriman-bantuan-justru-dikecam-netanyahu,"17/06/2024, 11:06 WIB","Internal Israel Ribut, Jeda Taktis Militer di Gaza untuk Pengiriman Bantuan Justru Dikecam Netanyahu"
http://www.kompas.com/global/read/2024/06/17/070700870/jeda-taktis-militer-di-gaza-untuk-pengiriman-bantuan-justru-dikecam-pm,"17/06/2024, 07:07 WIB",Jeda Taktis Militer di Gaza untuk Pengiriman Bantuan Justru Dikecam PM Israel
https://video.kompas.com/watch/1521034/panglima-tni-sebut-masyarakat-sipil-bisa-ke-gaza-bantu-palestina-gabung-batalyon-zeni,"16/06/2024, 21:48 WIB","Panglima TNI Sebut Masyarakat Sipil Bisa ke Gaza Bantu Palestina, Gabung Batalyon Zeni"
http://nasional.kompas.com/read/2024/06/16/20594321/timwas-haji-dpr-ajak-masyarakat-doakan-keselamatan-jemaah-haji-dan,"16/06/2024, 20:59 WIB",Timwas Haji DPR Ajak Masyarakat Doakan Keselamatan Jemaah Haji dan Perdamaian Palestina
https://video.kompas.com/watch/1520983/momen-idul-adha-di-gaza-warga-palestina-shalat-di-tengah-reruntuhan-bangunan,"16/06/2024, 20:41 WIB","Momen Idul Adha di Gaza, Warga Palestina Shalat di Tengah Reruntuhan Bangunan"
http://www.kompas.com/tren/read/2024/06/16/193000165/panglima-tni-sebut-masyarakat-sipil-bisa-ke-gaza-bantu-warga-palestina,"16/06/2024, 19:30 WIB",Panglima TNI Sebut Masyarakat Sipil Bisa ke Gaza Bantu Warga Palestina
http://www.kompas.com/global/read/2024/06/16/143308870/israel-umumkan-jeda-taktis-di-gaza-selatan-setiap-pagi-malam-ini,"16/06/2024, 14:33 WIB","Israel Umumkan Jeda Taktis di Gaza Selatan Setiap Pagi-Malam, Ini Tujuannya"
http://surabaya.kompas.com/read/2024/06/16/072159078/kantor-imigrasi-blitar-deportasi-2-wna-pakistan-yang-minta-minta-donasi,"16/06/2024, 07:21 WIB",Kantor Imigrasi Blitar Deportasi 2 WNA Pakistan yang Minta-minta Donasi untuk Palestina
https://video.kompas.com/watch/1519737/nestapa-warga-palestina-rayakan-idul-adha-di-tengah-perang-dan-kelaparan,"16/06/2024, 07:15 WIB",Nestapa Warga Palestina Rayakan Idul Adha di Tengah Perang dan Kelaparan
https://video.kompas.com/watch/1519644/tzav-9-kelompok-warga-israel-yang-rutin-blokir-jarah-dan-bakar-bantuan-ke-gaza,"15/06/2024, 23:09 WIB","Tzav 9, Kelompok Warga Israel yang Rutin Blokir, Jarah, dan Bakar Bantuan ke Gaza"
https://video.kompas.com/watch/1519521/serangan-israel-tewaskan-dua-sandera-hamas,"15/06/2024, 21:21 WIB",Serangan Israel Tewaskan Dua Sandera Hamas
https://video.kompas.com/watch/1519409/hamas-sebut-dua-sandera-terbunuh-dalam-pemboman-israel-di-rafah,"15/06/2024, 19:57 WIB",Hamas Sebut Dua Sandera Terbunuh dalam Pemboman Israel di Rafah
https://video.kompas.com/watch/1519130/panglima-tni-buka-kemungkinkan-sipil-gabung-brigade-komposit-operasi-gaza,"15/06/2024, 17:20 WIB",Panglima TNI Buka Kemungkinkan Sipil Gabung Brigade Komposit Operasi Gaza
https://video.kompas.com/watch/1519118/militer-as-klaim-hancurkan-radar-dan-drone-kapal-houthi,"15/06/2024, 16:44 WIB",Militer AS Klaim Hancurkan Radar dan Drone Kapal Houthi
http://nasional.kompas.com/read/2024/06/15/15470281/selain-faktor-kemanusian-fahira-idris-sebut-pancasila-jadi-dasar-dukungan,"15/06/2024, 15:47 WIB","Selain Faktor Kemanusian, Fahira Idris Sebut Pancasila Jadi Dasar Dukungan Indonesia untuk Palestina"
http://www.kompas.com/global/read/2024/06/15/150700270/di-gaza-utara-bawang-sekilo-rp-1-1-juta-warga-pilih-makan-roti,"15/06/2024, 15:07 WIB","Di Gaza Utara Bawang Sekilo Rp 1,1 Juta, Warga Pilih Makan Roti"
https://video.kompas.com/watch/1518756/kelompok-israel-disebut-bakar-truk-bantuan-gaza-amerika-serikat-jatuhkan-sanksi,"15/06/2024, 14:23 WIB","Kelompok Israel Disebut Bakar Truk Bantuan Gaza, Amerika Serikat Jatuhkan Sanksi"
https://video.kompas.com/watch/1518740/negosiasi-sempat-mentok-tni-yang-hendak-terjunkan-airdrop-di-gaza-nyaris-putus-asa,"15/06/2024, 14:02 WIB","Negosiasi Sempat Mentok, TNI yang Hendak Terjunkan Airdrop di Gaza Nyaris Putus Asa"
http://www.kompas.com/tren/read/2024/06/15/090000765/berkaca-dari-unggahan-viral-pelajar-bercanda-menghina-palestina-psikolog,"15/06/2024, 09:00 WIB","Berkaca dari Unggahan Viral Pelajar Bercanda Menghina Palestina, Psikolog Ungkap Penyebabnya"
https://video.kompas.com/watch/1518005/bocoran-menlu-retno-finlandia-selangkah-lagi-akui-kedaulatan-palestina,"15/06/2024, 05:00 WIB","Bocoran Menlu Retno, Finlandia Selangkah Lagi Akui Kedaulatan Palestina"
https://video.kompas.com/watch/1517876/amerika-serikat-vs-houthi-disebut-perang-paling-sengit-sejak-perang-dunia-ii,"14/06/2024, 22:41 WIB",Amerika Serikat Vs Houthi Disebut Perang Paling Sengit Sejak Perang Dunia II
https://video.kompas.com/watch/1517766/momen-prabowo-bertemu-presiden-otoritas-palestina-mahmoud-abbas-di-sela-ktt-darurat-gaza,"14/06/2024, 21:41 WIB",Momen Prabowo Bertemu Presiden Otoritas Palestina Mahmoud Abbas di Sela KTT Darurat Gaza
https://video.kompas.com/watch/1517763/warga-palestina-kami-dilarang-tunaikan-haji-karena-perang-ini-shorts,"14/06/2024, 21:36 WIB",Warga Palestina: Kami Dilarang Tunaikan Haji karena Perang Ini #Shorts
https://video.kompas.com/watch/1517659/jemaah-haji-ungkap-perasaan-mereka-untuk-palestina-gaza-di-hati-kita,"14/06/2024, 21:19 WIB",Jemaah Haji Ungkap Perasaan Mereka untuk Palestina: Gaza di Hati Kita
https://video.kompas.com/watch/1517655/cerita-warga-palestina-tak-bisa-tunaikan-haji-karena-perang-israel-hamas,"14/06/2024, 21:14 WIB",Cerita Warga Palestina Tak Bisa Tunaikan Haji karena Perang Israel-Hamas
http://www.kompas.com/global/read/2024/06/14/204059670/200-anak-palestina-berisiko-meninggal-karena-kekurangan-gizi,"14/06/2024, 20:40 WIB",200 Anak Palestina Berisiko Meninggal karena Kekurangan Gizi
http://nasional.kompas.com/read/2024/06/14/20240921/panglima-tni-ungkap-cerita-para-prajurit-yang-hampir-putus-asa-jelang,"14/06/2024, 20:24 WIB",Panglima TNI Ungkap Cerita Para Prajurit yang Hampir Putus Asa Jelang Terjunkan Bantuan Airdrop di Gaza
https://video.kompas.com/watch/1517501/soal-kirim-pasukan-operasi-kemanusiaan-ke-palestina-panglima-berisi-pengajar-dan-nakes,"14/06/2024, 20:03 WIB","Soal Kirim Pasukan Operasi Kemanusiaan ke Palestina, Panglima: Berisi Pengajar dan Nakes"
http://nasional.kompas.com/read/2024/06/14/19363351/panglima-agus-sebut-rumah-sakit-lapangan-tni-yang-akan-dibangun-di-gaza-bisa,"14/06/2024, 19:36 WIB",Panglima Agus Sebut Rumah Sakit Lapangan TNI yang Akan Dibangun di Gaza Bisa Tampung 100 Pasien
https://video.kompas.com/watch/1517416/panglima-buka-suara-soal-usulan-kirim-relawan-sipil-ke-palestina,"14/06/2024, 19:32 WIB",Panglima Buka Suara soal Usulan Kirim Relawan Sipil ke Palestina
https://video.kompas.com/watch/1517347/tni-siapkan-pesawat-hercules-dan-boeing-untuk-evakuasi-1000-korban-dari-gaza,"14/06/2024, 19:17 WIB",TNI Siapkan Pesawat Hercules dan Boeing untuk Evakuasi 1.000 Korban dari Gaza
https://video.kompas.com/watch/1517330/as-kecam-tindakan-israel-alihkan-dana-palestina-rp-573-miliar,"14/06/2024, 18:45 WIB",AS Kecam Tindakan Israel Alihkan Dana Palestina Rp 573 Miliar
https://video.kompas.com/watch/1517245/kota-jannata-lebanon-mencekam-israel-hantam-bangunan-warga-sipil,"14/06/2024, 18:30 WIB","Kota Jannata Lebanon Mencekam, Israel Hantam Bangunan Warga Sipil"
https://video.kompas.com/watch/1517193/4-inisiatif-indonesia-untuk-bantu-gaza-tampung-anak-anak-palestina-di-tanah-air,"14/06/2024, 18:18 WIB",4 Inisiatif Indonesia untuk Bantu Gaza: Tampung Anak-anak Palestina di Tanah Air
https://video.kompas.com/watch/1517033/palestina-mulai-siapkan-rencana-rehabilitasi-pascaperang-di-gaza,"14/06/2024, 17:23 WIB",Palestina Mulai Siapkan Rencana Rehabilitasi Pascaperang di Gaza
https://video.kompas.com/watch/1517008/idf-kembali-beraksi-di-jalur-gaza-pengungsi-palestina-melarikan-diri,"14/06/2024, 17:10 WIB","IDF Kembali Beraksi di Jalur Gaza, Pengungsi Palestina Melarikan Diri"
http://nasional.kompas.com/read/2024/06/14/16192741/menlu-retno-sebut-presiden-finlandia-akan-akui-negara-palestina-tinggal,"14/06/2024, 16:19 WIB","Menlu Retno Sebut Presiden Finlandia Akan Akui Negara Palestina, Tinggal Tunggu Waktu"
https://video.kompas.com/watch/1516665/menlu-retno-marsudi-minta-dukungan-finlandia-untuk-akui-palestina,"14/06/2024, 15:29 WIB",Menlu Retno Marsudi Minta Dukungan Finlandia untuk Akui Palestina
https://video.kompas.com/watch/1516570/momen-prabowo-jabat-erat-tangan-presiden-palestina,"14/06/2024, 14:37 WIB",Momen Prabowo Jabat Erat Tangan Presiden Palestina
https://video.kompas.com/watch/1516483/momen-prabowo-jabat-erat-tangan-presiden-palestina-mahmoud-abbas,"14/06/2024, 14:29 WIB",Momen Prabowo Jabat Erat Tangan Presiden Palestina Mahmoud Abbas
http://www.kompas.com/global/read/2024/06/14/135542770/as-kecam-tindakan-israel-alihkan-dana-palestina-rp-573-miliar,"14/06/2024, 13:55 WIB",AS Kecam Tindakan Israel Alihkan Dana Palestina Rp 573 Miliar
https://video.kompas.com/watch/1516268/tank-tank-israel-serbu-ke-barat-rafah,"14/06/2024, 13:15 WIB",Tank-tank Israel Serbu ke Barat Rafah
http://www.kompas.com/cekfakta/read/2024/06/14/120200582/infografik--pengibaran-bendera-palestina-di-milan-bukan-dilakukan,"14/06/2024, 12:02 WIB",INFOGRAFIK: Pengibaran Bendera Palestina di Milan Bukan Dilakukan Menteri Italia
http://www.kompas.com/global/read/2024/06/14/110000670/kekerasan-anak-dalam-konflik-dunia-capai-tingkat-ekstrem-khususnya-israel,"14/06/2024, 11:00 WIB","Kekerasan Anak dalam Konflik Dunia Capai Tingkat Ekstrem, Khususnya Israel"
https://video.kompas.com/watch/1515929/israel-lanjutkan-operasi-rafah-pengungsi-palestina-terpaksa-pindah-lagi,"14/06/2024, 10:56 WIB","Israel Lanjutkan Operasi Rafah, Pengungsi Palestina Terpaksa Pindah Lagi"
http://nasional.kompas.com/read/2024/06/14/10313381/menlu-retno-minta-dukungan-finlandia-untuk-pengakuan-palestina,"14/06/2024, 10:31 WIB",Menlu Retno Minta Dukungan Finlandia untuk Pengakuan Palestina
http://nasional.kompas.com/read/2024/06/14/10081481/asops-panglima-tni-cek-kri-radjiman-wedyodiningrat-992-yang-disiapkan,"14/06/2024, 10:08 WIB",Asops Panglima TNI Cek KRI Radjiman Wedyodiningrat-992 yang Disiapkan Berangkat ke Gaza
https://video.kompas.com/watch/1515704/point-point-perdebatan-proposal-gencatan-senjata-israel-hamas,"14/06/2024, 09:34 WIB",Point-point Perdebatan Proposal Gencatan Senjata Israel-Hamas
https://video.kompas.com/watch/1515608/tentara-israel-lakukan-5698-pelanggaran-berat-terhadap-anak-anak,"14/06/2024, 09:11 WIB",Tentara Israel Lakukan 5.698 Pelanggaran Berat terhadap Anak-anak
http://www.kompas.com/global/read/2024/06/14/080000570/tank-tank-israel-terus-menembus-rafah-warga-palestina-tak-henti-melarikan,"14/06/2024, 08:00 WIB","Tank-tank Israel Terus Menembus Rafah, Warga Palestina Tak Henti Melarikan Diri"
https://video.kompas.com/watch/1515447/indonesia-siap-rawat-1000-anak-palestina-hingga-kirim-dokter,"14/06/2024, 05:00 WIB",Indonesia Siap Rawat 1.000 Anak Palestina hingga Kirim Dokter
https://video.kompas.com/watch/1515299/prabowo-ingatkan-israel-jika-tak-mau-gencatan-senjata-akan-sangat-terkucil-di-dunia,"13/06/2024, 22:41 WIB","Prabowo Ingatkan Israel, jika Tak Mau Gencatan Senjata, Akan Sangat Terkucil di Dunia"
https://video.kompas.com/watch/1515210/prabowo-jamin-indonesia-siap-rawat-dan-sekolahkan-1000-bocah-korban-gaza,"13/06/2024, 22:13 WIB",Prabowo Jamin Indonesia Siap Rawat dan Sekolahkan 1.000 Bocah Korban Gaza
https://video.kompas.com/watch/1515173/full-prabowo-menghadap-jokowi-bahas-bantuan-untuk-palestina,"13/06/2024, 21:34 WIB","[FULL] Prabowo Menghadap Jokowi, Bahas Bantuan untuk Palestina"
https://video.kompas.com/watch/1515150/prabowo-ri-siap-tampung-1000-anak-gaza,"13/06/2024, 21:32 WIB",Prabowo: RI Siap Tampung 1.000 Anak Gaza
http://nasional.kompas.com/read/2024/06/13/20262501/laporkan-hasil-ktt-gaza-ke-jokowi-prabowo-singgung-strategi-jika-gencatan,"13/06/2024, 20:26 WIB","Laporkan Hasil KTT Gaza ke Jokowi, Prabowo Singgung Strategi Jika Gencatan Senjata Tak Terwujud"
https://video.kompas.com/watch/1514964/israel-makin-brutal-serang-zona-aman-al-mawasi-di-gaza-dari-darat-laut-hingga-udara,"13/06/2024, 20:02 WIB","Israel Makin Brutal Serang Zona Aman Al Mawasi di Gaza dari Darat, Laut hingga Udara"
https://video.kompas.com/watch/1514799/diplomasi-prabowo-demi-palestina-ungkap-4-upaya-indonesia-hingga-temui-blinken-dan-prince-mbs,"13/06/2024, 19:19 WIB",Diplomasi Prabowo demi Palestina: Ungkap 4 Upaya Indonesia hingga Temui Blinken dan Prince MBS
http://nasional.kompas.com/read/2024/06/13/19085201/prabowo-kalau-tak-mau-gencatan-senjata-israel-akan-sangat-terkucil-di-dunia,"13/06/2024, 19:08 WIB","Prabowo: Kalau Tak Mau Gencatan Senjata, Israel Akan Sangat Terkucil di Dunia"
https://video.kompas.com/watch/1514666/pasukan-israel-masuk-lebih-dalam-ke-rafah-barat,"13/06/2024, 18:30 WIB",Pasukan Israel Masuk Lebih Dalam ke Rafah Barat
http://nasional.kompas.com/read/2024/06/13/18091501/prabowo-sebut-indonesia-siap-terima-1000-anak-palestina-untuk-bersekolah,"13/06/2024, 18:09 WIB",Prabowo Sebut Indonesia Siap Terima 1.000 Anak Palestina untuk Bersekolah
https://video.kompas.com/watch/1514601/diplomasi-prabowo-demi-gencatan-senjata-permanen-di-gaza,"13/06/2024, 17:56 WIB",Diplomasi Prabowo demi Gencatan Senjata Permanen di Gaza
http://nasional.kompas.com/read/2024/06/13/17400551/prabowo-makan-bareng-jokowi-laporkan-hasil-lawatan-luar-negeri,"13/06/2024, 17:40 WIB","Prabowo Makan Bareng Jokowi, Laporkan Hasil Lawatan Luar Negeri"
https://video.kompas.com/watch/1514460/doa-warga-gaza-kami-ingin-kembali,"13/06/2024, 17:20 WIB",Doa Warga Gaza Kami Ingin Kembali
https://video.kompas.com/watch/1514427/momen-pertemuan-prabowo-dan-pangeran-mbs-di-saudi-arabia-bahas-palestina-hingga-perdagangan,"13/06/2024, 16:42 WIB","Momen Pertemuan Prabowo dan Pangeran MBS di Saudi Arabia, Bahas Palestina hingga Perdagangan"
http://megapolitan.kompas.com/read/2024/06/13/15554951/tangis-dan-sesal-siswi-smp-jakarta-yang-olok-olok-palestina-di-resto,"13/06/2024, 15:55 WIB",Tangis dan Sesal Siswi SMP Jakarta yang Olok-olok Palestina di Resto Cepat Saji...
https://video.kompas.com/watch/1514013/hamas-bantah-minta-banyak-perubahan-soal-isi-gencatan-senjata-tuding-israel-yang-menolak,"13/06/2024, 15:04 WIB","Hamas Bantah Minta Banyak Perubahan soal Isi Gencatan Senjata, Tuding Israel yang Menolak"
https://video.kompas.com/watch/1513763/8-bulan-perang-di-gaza-belasan-ribu-anak-tewas-dan-kehilangan-orang-tua,"13/06/2024, 13:52 WIB","8 Bulan Perang di Gaza, Belasan Ribu Anak Tewas dan Kehilangan Orang Tua"
https://video.kompas.com/watch/1513760/siswi-smp-jakarta-yang-olok-olok-palestina-disebut-ketakutan-usai-videonya-viral-di-medsos,"13/06/2024, 13:44 WIB",Siswi SMP Jakarta yang Olok-olok Palestina Disebut Ketakutan Usai Videonya Viral di Medsos
http://www.kompas.com/cekfakta/read/2024/06/13/131000582/-video-narasi-keliru-soal-kucing-selamat-dari-serangan-israel,"13/06/2024, 13:10 WIB",[VIDEO] Narasi Keliru soal Kucing Selamat dari Serangan Israel
http://nasional.kompas.com/read/2024/06/13/13045091/prabowo-ke-saudi-bertemu-pangeran-mbs-bahas-palestina-hingga-perdagangan,"13/06/2024, 13:04 WIB","Prabowo ke Saudi Bertemu Pangeran MBS, Bahas Palestina hingga Perdagangan"
http://megapolitan.kompas.com/read/2024/06/13/12504851/buntut-guyonan-siswi-smp-jakarta-soal-palestina-tuai-kecaman-minta-maaf,"13/06/2024, 12:50 WIB","Buntut Guyonan Siswi SMP Jakarta Soal Palestina : Tuai Kecaman, Minta Maaf hingga Wajib Lapor"
https://video.kompas.com/watch/1513553/8-bulan-perang-di-gaza-15-ribu-anak-tewas-17-ribu-kehilangan-orang-tua,"13/06/2024, 12:46 WIB","8 Bulan Perang di Gaza: 15 Ribu Anak Tewas, 17 Ribu Kehilangan Orang Tua"
https://video.kompas.com/watch/1513552/hamas-minta-jaminan-tertulis-dari-as-untuk-setujui-gencatan-senjata-permanen,"13/06/2024, 12:46 WIB",Hamas Minta Jaminan Tertulis dari AS untuk Setujui Gencatan Senjata Permanen
http://www.kompas.com/cekfakta/read/2024/06/13/120800182/infografik--cangkir-semangka-starbucks-tidak-terkait-israel-vs,"13/06/2024, 12:08 WIB",INFOGRAFIK: Cangkir Semangka Starbucks Tidak Terkait Israel Vs Palestina
https://video.kompas.com/watch/1513386/as-pusing-hamas-minta-perubahan-untuk-gencatan-senjata-di-gaza,"13/06/2024, 11:54 WIB",AS Pusing Hamas Minta Perubahan untuk Gencatan Senjata di Gaza
http://nasional.kompas.com/read/2024/06/13/06195591/diplomasi-prabowo-demi-gencatan-senjata-permanen-di-gaza,"13/06/2024, 06:19 WIB",Diplomasi Prabowo demi Gencatan Senjata Permanen di Gaza
https://video.kompas.com/watch/1512816/masjid-al-aqsa-yerusalem-palestina-diserbu-ratusan-pemukim-israel-ada-apa,"13/06/2024, 06:07 WIB","Masjid Al Aqsa Yerusalem Palestina Diserbu Ratusan Pemukim Israel, Ada Apa?"
https://video.kompas.com/watch/1512814/pasukan-israel-bunuh-6-warga-palestina-di-tepi-barat,"13/06/2024, 05:35 WIB",Pasukan Israel Bunuh 6 Warga Palestina di Tepi Barat
http://megapolitan.kompas.com/read/2024/06/12/21155641/siswi-smp-jakarta-yang-olok-olok-palestina-akan-dibina-dan-diberikan,"12/06/2024, 21:15 WIB",Siswi SMP Jakarta yang Olok-olok Palestina Akan Dibina dan Diberikan Wawasan Kebangsaan
https://video.kompas.com/watch/1512421/kekurangan-tenaga-hingga-obat-rs-martir-al-aqsa-terus-berjuang-untuk-warga-gaza,"12/06/2024, 20:36 WIB","Kekurangan Tenaga hingga Obat, RS Martir Al Aqsa Terus Berjuang untuk Warga Gaza"
http://megapolitan.kompas.com/read/2024/06/12/19371821/siswi-smp-jakarta-yang-olok-olok-palestina-disebut-ketakutan-usai,"12/06/2024, 19:37 WIB",Siswi SMP Jakarta yang Olok-olok Palestina Disebut Ketakutan Usai Videonya Viral di Medsos
http://nasional.kompas.com/read/2024/06/12/18533511/prabowo-ri-siap-kerja-sama-dengan-as-mesir-dan-qatar-demi-gencatan-senjata,"12/06/2024, 18:53 WIB","Prabowo: RI Siap Kerja Sama dengan AS, Mesir, dan Qatar demi Gencatan Senjata Permanen di Gaza"
https://video.kompas.com/watch/1512146/as-janjikan-bantuan-terbaru-untuk-palestina-sebesar-rp-65-triliun,"12/06/2024, 18:50 WIB","AS Janjikan Bantuan Terbaru untuk Palestina Sebesar Rp 6,5 Triliun"
http://nasional.kompas.com/read/2024/06/12/18484551/prabowo-ingin-ri-selamatkan-1000-warga-palestina-menlu-kita-koordinasikan,"12/06/2024, 18:48 WIB","Prabowo Ingin RI Selamatkan 1.000 Warga Palestina, Menlu: Kita Koordinasikan"
